sample_id,query,asv_read_index,asv_read_raw,asv_pa,terrestrial,holoplankton
GH015,ASV497,0,0,0,0,0
GH015,ASV498,0,0,0,0,1
GH015,ASV504,0,0,0,0,0
GH015,ASV507,0,0,0,0,1
GH015,ASV509,0,0,0,0,1
GH015,ASV513,0,0,0,0,0
GH015,ASV516,0,0,0,0,1
GH015,ASV520,0,0,0,0,0
GH015,ASV522,0,0,0,0,0
GH015,ASV533,0,0,0,0,0
GH015,ASV552,0,0,0,0,1
GH015,ASV554,0,0,0,0,0
GH015,ASV557,0,0,0,0,1
GH015,ASV558,0,0,0,0,0
GH015,ASV569,0,0,0,0,0
GH015,ASV570,0,0,0,0,1
GH015,ASV571,0,0,0,0,1
GH015,ASV579,0,0,0,0,1
GH015,ASV587,0,0,0,0,1
GH015,ASV600,0,0,0,0,1
GH015,ASV606,0,0,0,0,1
GH015,ASV612,0,0,0,0,0
GH015,ASV615,0,0,0,0,1
GH015,ASV634,0,0,0,0,1
GH015,ASV639,0,0,0,0,1
GH015,ASV643,0,0,0,0,0
GH015,ASV663,0,0,0,0,1
GH015,ASV670,0,0,0,0,1
GH015,ASV671,0,0,0,0,0
GH015,ASV673,0,0,0,0,1
GH015,ASV677,0,0,0,0,0
GH015,ASV680,0,0,0,0,1
GH015,ASV681,0,0,0,0,1
GH015,ASV683,0,0,0,0,1
GH015,ASV692,0,0,0,0,0
GH015,ASV698,0,0,0,0,0
GH015,ASV704,0,0,0,0,1
GH015,ASV709,0,0,0,0,0
GH015,ASV726,0,0,0,0,1
GH015,ASV734,0,0,0,0,0
GH015,ASV745,0,0,0,0,1
GH015,ASV747,0,0,0,0,1
GH015,ASV749,0,0,0,0,0
GH015,ASV752,0,0,0,0,1
GH015,ASV755,0,0,0,0,1
GH015,ASV760,0,0,0,0,1
GH015,ASV764,0,0,0,0,0
GH015,ASV774,0,0,0,0,1
GH015,ASV776,0,0,0,0,1
GH015,ASV778,0,0,0,0,0
GH015,ASV781,0,0,0,0,1
GH015,ASV798,0,0,0,0,0
GH015,ASV804,0,0,0,0,0
GH015,ASV807,0,0,0,0,0
GH015,ASV810,0,0,0,0,1
GH015,ASV817,0,0,0,0,1
GH015,ASV823,0,0,0,0,1
GH015,ASV824,0,0,0,0,1
GH015,ASV827,0,0,0,0,1
GH015,ASV830,0,0,0,0,1
GH015,ASV831,0,0,0,0,0
GH015,ASV833,0,0,0,0,0
GH015,ASV839,0.9000943962503276,620,1,0,1
GH015,ASV843,0,0,0,0,1
GH015,ASV866,0,0,0,0,0
GH015,ASV872,0,0,0,0,1
GH015,ASV877,0,0,0,0,1
GH015,ASV880,0,0,0,0,1
GH015,ASV881,0,0,0,0,0
GH015,ASV889,0,0,0,0,0
GH015,ASV896,0,0,0,0,0
GH015,ASV897,0,0,0,0,1
GH015,ASV902,0,0,0,0,1
GH015,ASV905,0,0,0,0,0
GH015,ASV910,0,0,0,0,1
GH015,ASV914,0,0,0,0,1
GH015,ASV918,0,0,0,0,1
GH015,ASV919,0,0,0,0,0
GH015,ASV923,0,0,0,0,0
GH015,ASV930,0,0,0,0,1
GH015,ASV936,0,0,0,0,0
GH015,ASV937,0,0,0,0,0
GH015,ASV950,0,0,0,0,1
GH015,ASV955,0,0,0,0,1
GH015,ASV956,0,0,0,0,1
GH015,ASV964,0,0,0,0,0
GH015,ASV966,0,0,0,0,1
GH015,ASV975,0,0,0,0,1
GH015,ASV982,0,0,0,0,1
GH015,ASV983,0.7154382821048886,417,1,0,1
GH015,ASV992,0,0,0,0,1
GH015,ASV996,0,0,0,0,0
GH015,ASV1003,0,0,0,0,1
GH015,ASV1006,0,0,0,0,0
GH015,ASV1027,0.0719611903300461,18,1,0,0
GH015,ASV1036,0,0,0,0,0
GH015,ASV1040,0,0,0,0,1
GH015,ASV1043,0,0,0,0,1
GH015,ASV1045,0,0,0,0,1
GH015,ASV1048,0,0,0,0,1
GH015,ASV1056,0,0,0,0,0
GH015,ASV1072,0,0,0,0,1
GH015,ASV1086,0,0,0,0,0
GH015,ASV1087,0,0,0,0,1
GH015,ASV1088,0,0,0,0,1
GH015,ASV1089,1,948,1,0,1
GH015,ASV1092,0,0,0,0,1
GH015,ASV1094,0,0,0,0,0
GH015,ASV1099,0,0,0,0,1
GH015,ASV1104,0,0,0,0,1
GH015,ASV1115,0,0,0,0,1
GH015,ASV1120,0,0,0,0,0
GH015,ASV1121,0,0,0,0,1
GH015,ASV1126,0,0,0,0,1
GH015,ASV1127,0,0,0,0,0
GH015,ASV1131,0,0,0,0,1
GH015,ASV1136,0,0,0,0,0
GH015,ASV1137,0,0,0,0,0
GH015,ASV1145,0,0,0,0,0
GH015,ASV1150,0,0,0,0,0
GH015,ASV1156,0,0,0,0,0
GH015,ASV1168,0,0,0,0,0
GH015,ASV1173,0,0,0,0,1
GH015,ASV1184,0,0,0,0,0
GH015,ASV1188,0,0,0,0,1
GH015,ASV1201,0,0,0,0,1
GH015,ASV1202,0,0,0,0,1
GH015,ASV1209,0,0,0,0,1
GH015,ASV1210,0,0,0,0,1
GH015,ASV1212,0,0,0,0,1
GH015,ASV1224,0,0,0,0,1
GH015,ASV1228,0,0,0,0,1
GH015,ASV1232,0,0,0,0,1
GH015,ASV1235,0,0,0,0,0
GH015,ASV1237,0,0,0,0,1
GH015,ASV1241,0,0,0,0,1
GH015,ASV1244,0,0,0,0,0
GH015,ASV1246,0.7059543563940507,234,1,0,1
GH015,ASV1249,0,0,0,0,1
GH015,ASV1258,0,0,0,0,1
GH015,ASV1261,0,0,0,0,0
GH015,ASV1262,0,0,0,0,1
GH015,ASV1263,0,0,0,0,0
GH015,ASV1271,0,0,0,0,0
GH015,ASV1273,0,0,0,0,0
GH015,ASV1275,0,0,0,0,1
GH015,ASV1281,0,0,0,0,1
GH015,ASV1294,0,0,0,0,1
GH015,ASV1305,0,0,0,0,0
GH015,ASV1308,0,0,0,0,0
GH015,ASV1310,0,0,0,0,1
GH015,ASV1316,0,0,0,0,1
GH015,ASV1317,0,0,0,0,0
GH015,ASV1318,0,0,0,0,0
GH015,ASV1324,0,0,0,0,1
GH015,ASV1329,0,0,0,0,0
GH015,ASV1338,0,0,0,0,0
GH015,ASV1340,0,0,0,0,0
GH015,ASV1341,0,0,0,0,0
GH015,ASV1345,0,0,0,0,1
GH015,ASV1349,0,0,0,0,1
GH015,ASV1362,0,0,0,0,0
GH015,ASV1363,0,0,0,0,1
GH015,ASV1377,0,0,0,0,1
GH015,ASV1379,0,0,0,0,1
GH015,ASV1381,0,0,0,0,1
GH015,ASV1392,0,0,0,0,0
GH015,ASV1394,0,0,0,0,1
GH015,ASV1401,0,0,0,0,0
GH015,ASV1403,0,0,0,0,1
GH015,ASV1413,0,0,0,0,0
GH015,ASV1414,0,0,0,0,1
GH015,ASV1415,0,0,0,0,0
GH015,ASV1419,0,0,0,0,0
GH015,ASV1420,0,0,0,0,0
GH015,ASV1428,0,0,0,0,0
GH015,ASV1429,0,0,0,0,0
GH015,ASV1430,0,0,0,0,1
GH015,ASV1436,0,0,0,0,0
GH015,ASV1455,0,0,0,0,1
GH015,ASV1460,0,0,0,0,0
GH015,ASV1465,0,0,0,0,1
GH015,ASV1468,0,0,0,0,1
GH015,ASV1474,0,0,0,0,0
GH015,ASV1475,0,0,0,0,0
GH015,ASV1476,0,0,0,0,0
GH015,ASV1477,0,0,0,0,0
GH015,ASV1486,0,0,0,0,1
GH015,ASV1489,0,0,0,0,1
GH015,ASV1497,0,0,0,0,0
GH015,ASV1500,0,0,0,0,0
GH015,ASV1508,0,0,0,0,0
GH015,ASV1515,0,0,0,0,0
GH015,ASV1516,0,0,0,0,1
GH015,ASV1531,0,0,0,0,1
GH015,ASV1535,0,0,0,0,0
GH015,ASV1538,0,0,0,0,1
GH015,ASV1551,0,0,0,0,1
GH015,ASV1559,0,0,0,0,0
GH015,ASV1560,0,0,0,0,1
GH015,ASV1569,0,0,0,0,0
GH015,ASV1571,0,0,0,0,1
GH015,ASV1573,0,0,0,0,0
GH015,ASV1580,0,0,0,0,0
GH015,ASV1583,0,0,0,0,0
GH015,ASV1587,0,0,0,0,0
GH015,ASV1590,0,0,0,0,1
GH015,ASV1601,0,0,0,0,0
GH015,ASV1607,0,0,0,0,0
GH015,ASV1613,0,0,0,0,1
GH015,ASV1616,0,0,0,0,0
GH015,ASV1621,0,0,0,0,1
GH015,ASV1637,0,0,0,0,1
GH015,ASV1651,0,0,0,0,0
GH015,ASV1664,0,0,0,0,0
GH015,ASV1686,0,0,0,0,0
GH015,ASV1690,0,0,0,0,0
GH015,ASV1692,0,0,0,0,0
GH015,ASV1701,0,0,0,0,1
GH015,ASV1713,0,0,0,0,0
GH015,ASV1714,0,0,0,0,1
GH015,ASV1722,0,0,0,0,1
GH015,ASV1737,0,0,0,0,0
GH015,ASV1744,0,0,0,0,0
GH015,ASV1749,0,0,0,0,1
GH015,ASV1763,0,0,0,0,0
GH015,ASV1766,0,0,0,0,0
GH015,ASV1769,0,0,0,0,1
GH015,ASV1771,0,0,0,0,0
GH015,ASV1777,0,0,0,0,0
GH015,ASV1788,0,0,0,0,0
GH015,ASV1793,0,0,0,0,0
GH015,ASV1798,0,0,0,0,0
GH015,ASV1802,1,336,1,0,1
GH015,ASV1812,0,0,0,0,0
GH015,ASV1832,0,0,0,0,0
GH015,ASV1841,0,0,0,0,1
GH015,ASV1851,0,0,0,0,1
GH015,ASV1869,0,0,0,0,1
GH015,ASV1871,0,0,0,0,0
GH015,ASV1875,0,0,0,0,0
GH015,ASV1904,0,0,0,0,1
GH015,ASV1914,0,0,0,0,1
GH015,ASV1933,0,0,0,0,1
GH015,ASV1940,0,0,0,0,0
GH015,ASV1948,0,0,0,0,1
GH015,ASV1956,0,0,0,0,0
GH015,ASV1965,0,0,0,0,1
GH015,ASV1982,0,0,0,0,0
GH015,ASV1992,0,0,0,0,0
GH015,ASV1996,0,0,0,0,1
GH015,ASV2003,0,0,0,0,0
GH015,ASV2007,0,0,0,0,0
GH015,ASV2008,0,0,0,0,0
GH015,ASV2018,0,0,0,0,0
GH015,ASV2020,0,0,0,0,0
GH015,ASV2024,0,0,0,0,0
GH015,ASV2026,0,0,0,0,0
GH015,ASV2031,0,0,0,0,0
GH015,ASV2041,0,0,0,0,0
GH015,ASV2052,0,0,0,0,0
GH015,ASV2062,0,0,0,0,0
GH015,ASV2066,0,0,0,0,0
GH015,ASV2080,0,0,0,0,1
GH015,ASV2083,0,0,0,0,0
GH015,ASV2089,0,0,0,0,1
GH015,ASV2113,0,0,0,0,0
GH015,ASV2120,0,0,0,0,1
GH015,ASV2123,1,232,1,0,1
GH015,ASV2174,0,0,0,0,1
GH015,ASV2207,0,0,0,0,0
GH015,ASV2209,0,0,0,0,0
GH015,ASV2224,0,0,0,0,0
GH015,ASV2238,0,0,0,0,0
GH015,ASV2243,0,0,0,0,1
GH015,ASV2245,0,0,0,0,0
GH015,ASV2246,0,0,0,0,0
GH015,ASV2277,0,0,0,0,0
GH015,ASV2279,0,0,0,0,1
GH015,ASV2306,0,0,0,0,0
GH015,ASV2310,0,0,0,0,0
GH015,ASV2334,0,0,0,0,0
GH015,ASV2337,0,0,0,0,0
GH015,ASV2343,0,0,0,0,0
GH015,ASV2356,0,0,0,0,0
GH015,ASV2381,0,0,0,0,1
GH015,ASV2393,0,0,0,0,0
GH015,ASV2403,0,0,0,0,0
GH015,ASV2406,0,0,0,0,1
GH015,ASV2408,0,0,0,0,1
GH015,ASV2414,0,0,0,0,0
GH015,ASV2419,0,0,0,0,0
GH015,ASV2430,0,0,0,0,0
GH015,ASV2441,0,0,0,0,0
GH015,ASV2469,0,0,0,0,0
GH015,ASV2492,0,0,0,0,0
GH015,ASV2512,0,0,0,0,1
GH015,ASV2526,0,0,0,0,1
GH015,ASV2556,0,0,0,0,0
GH015,ASV2562,0,0,0,0,0
GH015,ASV2575,0,0,0,0,1
GH015,ASV2596,0,0,0,0,0
GH015,ASV2642,0,0,0,0,0
GH015,ASV2661,0,0,0,0,0
GH015,ASV2662,0,0,0,0,0
GH015,ASV2688,0,0,0,0,0
GH015,ASV2705,0,0,0,0,0
GH015,ASV2779,0,0,0,0,0
GH015,ASV2843,0,0,0,0,0
GH015,ASV2858,0,0,0,0,1
GH015,ASV2875,0,0,0,0,0
GH015,ASV2884,0,0,0,0,0
GH015,ASV2901,0,0,0,0,0
GH015,ASV2903,0,0,0,0,1
GH015,ASV2905,0,0,0,0,0
GH015,ASV2941,0,0,0,0,0
GH015,ASV2944,0,0,0,0,1
GH015,ASV2998,0,0,0,0,1
GH015,ASV3015,0,0,0,0,0
GH015,ASV3059,0,0,0,0,0
GH015,ASV3070,0,0,0,0,0
GH015,ASV3092,0,0,0,0,0
GH015,ASV3146,0,0,0,0,0
GH015,ASV3169,0,0,0,0,0
GH015,ASV3172,0,0,0,0,0
GH015,ASV3173,0,0,0,0,0
GH015,ASV3180,0,0,0,0,0
GH015,ASV3203,0,0,0,0,0
GH015,ASV3214,0,0,0,0,0
GH015,ASV3264,0,0,0,0,0
GH015,ASV3269,0,0,0,0,0
GH015,ASV3272,0,0,0,0,0
GH015,ASV3282,0,0,0,0,0
GH015,ASV3284,0,0,0,0,0
GH015,ASV3286,0,0,0,0,0
GH015,ASV3301,0,0,0,0,1
GH015,ASV3304,0,0,0,0,0
GH015,ASV3313,0,0,0,0,0
GH015,ASV3317,0,0,0,0,0
GH015,ASV3318,0,0,0,0,0
GH015,ASV3361,0,0,0,0,0
GH015,ASV3393,0,0,0,0,0
GH015,ASV3454,0,0,0,0,1
GH015,ASV3458,0,0,0,0,1
GH015,ASV3533,0,0,0,0,0
GH015,ASV3560,0,0,0,0,0
GH015,ASV3618,0,0,0,0,0
GH015,ASV3622,0,0,0,0,0
GH015,ASV3626,0,0,0,0,0
GH015,ASV3645,0,0,0,0,0
GH015,ASV3662,0,0,0,0,0
GH015,ASV3683,0,0,0,0,0
GH015,ASV3714,0,0,0,0,0
GH015,ASV3740,0,0,0,0,0
GH015,ASV3763,0,0,0,0,1
GH015,ASV3768,0,0,0,0,0
GH015,ASV3775,0,0,0,0,0
GH015,ASV3810,0,0,0,0,0
GH015,ASV3847,0,0,0,0,0
GH015,ASV3894,0,0,0,0,0
GH015,ASV4085,0,0,0,0,0
GH015,ASV4110,0,0,0,0,0
GH015,ASV4113,0,0,0,0,0
GH015,ASV4141,0,0,0,0,0
GH015,ASV4161,0,0,0,1,0
GH015,ASV4170,0,0,0,0,0
GH015,ASV4179,0,0,0,0,0
GH015,ASV4215,0,0,0,0,0
GH015,ASV4218,0,0,0,0,0
GH015,ASV4219,0,0,0,0,0
GH015,ASV4247,0,0,0,0,0
GH015,ASV4294,0,0,0,0,0
GH015,ASV4366,0,0,0,0,0
GH015,ASV4374,0,0,0,0,0
GH015,ASV4394,0,0,0,0,0
GH015,ASV4401,0,0,0,0,0
GH015,ASV4413,0,0,0,0,0
GH015,ASV4417,0,0,0,0,0
GH015,ASV4450,0,0,0,0,0
GH015,ASV4453,0,0,0,0,0
GH015,ASV4483,0,0,0,0,0
GH015,ASV4509,0,0,0,0,0
GH015,ASV4542,0,0,0,0,0
GH015,ASV4595,0,0,0,0,1
GH015,ASV4687,0,0,0,0,0
GH015,ASV4733,0,0,0,0,0
GH015,ASV4788,0,0,0,0,0
GH015,ASV4832,0,0,0,0,0
GH015,ASV4839,0,0,0,0,0
GH015,ASV4862,0,0,0,0,0
GH015,ASV4884,0,0,0,0,0
GH015,ASV4892,0,0,0,0,0
GH015,ASV4950,0,0,0,0,0
GH015,ASV4990,0,0,0,0,0
GH015,ASV5114,0,0,0,0,0
GH015,ASV5118,0,0,0,0,0
GH016,ASV5,0.01749027686539434,422,1,0,1
GH016,ASV36,0.12229149499817228,1236,1,0,1
GH016,ASV38,0,0,0,0,0
GH016,ASV39,0,0,0,0,1
GH016,ASV44,0.00228988277465082,38,1,0,1
GH016,ASV56,0.2511155876023369,3808,1,0,1
GH016,ASV76,0.14802206911878016,2466,1,0,0
GH016,ASV77,0,0,0,0,0
GH016,ASV95,0,0,0,0,0
GH016,ASV105,0.1287728842987454,796,1,0,1
GH016,ASV108,0,0,0,0,1
GH016,ASV109,0.2862631848880513,569,1,0,1
GH016,ASV126,0,0,0,0,0
GH016,ASV129,0,0,0,0,1
GH016,ASV132,0,0,0,0,1
GH016,ASV150,0,0,0,0,0
GH016,ASV153,0.139351170010831,315,1,0,1
GH016,ASV155,0,0,0,0,1
GH016,ASV161,0.6368315855247999,1072,1,0,1
GH016,ASV163,0,0,0,0,0
GH016,ASV176,0,0,0,0,0
GH016,ASV185,0,0,0,0,1
GH016,ASV194,0,0,0,0,0
GH016,ASV195,0,0,0,0,0
GH016,ASV213,0,0,0,0,0
GH016,ASV216,0,0,0,0,1
GH016,ASV245,0,0,0,0,1
GH016,ASV248,0,0,0,0,1
GH016,ASV256,0,0,0,0,0
GH016,ASV257,0,0,0,0,1
GH016,ASV260,0,0,0,0,1
GH016,ASV265,0,0,0,0,0
GH016,ASV292,0,0,0,0,0
GH016,ASV299,0,0,0,0,1
GH016,ASV309,0,0,0,0,1
GH016,ASV310,0,0,0,0,0
GH016,ASV323,0,0,0,0,0
GH016,ASV332,0,0,0,0,0
GH016,ASV342,0,0,0,0,1
GH016,ASV352,0,0,0,0,1
GH016,ASV357,0,0,0,0,0
GH016,ASV358,0,0,0,0,1
GH016,ASV377,0,0,0,0,0
GH016,ASV378,0.5972998994220096,646,1,0,1
GH016,ASV381,0,0,0,0,0
GH016,ASV384,0,0,0,0,1
GH016,ASV387,0,0,0,0,0
GH016,ASV391,0,0,0,0,0
GH016,ASV393,0,0,0,0,1
GH016,ASV396,0,0,0,0,0
GH016,ASV398,0,0,0,0,0
GH016,ASV404,0,0,0,0,1
GH016,ASV413,0,0,0,0,0
GH016,ASV417,0,0,0,0,0
GH016,ASV419,0,0,0,0,1
GH016,ASV429,0,0,0,0,1
GH016,ASV439,0,0,0,0,0
GH016,ASV440,0,0,0,0,0
GH016,ASV452,0,0,0,0,1
GH016,ASV460,0,0,0,0,1
GH016,ASV469,0,0,0,0,1
GH016,ASV470,0,0,0,0,0
GH016,ASV472,0,0,0,0,0
GH016,ASV475,0,0,0,0,0
GH016,ASV476,0,0,0,0,0
GH016,ASV477,0,0,0,0,0
GH016,ASV480,0,0,0,0,0
GH016,ASV486,0,0,0,0,0
GH016,ASV488,1,3571,1,0,1
GH016,ASV495,0,0,0,0,0
GH016,ASV497,0,0,0,0,0
GH016,ASV498,0,0,0,0,1
GH016,ASV504,0,0,0,0,0
GH016,ASV507,0,0,0,0,1
GH016,ASV509,0,0,0,0,1
GH016,ASV513,0,0,0,0,0
GH016,ASV516,0,0,0,0,1
GH016,ASV520,0.05097184635181748,24,1,0,0
GH016,ASV522,0,0,0,0,0
GH016,ASV533,0,0,0,0,0
GH016,ASV552,0,0,0,0,1
GH016,ASV554,0,0,0,0,0
GH016,ASV557,0,0,0,0,1
GH016,ASV558,0,0,0,0,0
GH016,ASV569,0,0,0,0,0
GH016,ASV570,0,0,0,0,1
GH016,ASV571,0.2870982777257699,292,1,0,1
GH016,ASV579,0,0,0,0,1
GH016,ASV587,0,0,0,0,1
GH016,ASV600,0,0,0,0,1
GH016,ASV606,0,0,0,0,1
GH016,ASV612,0,0,0,0,0
GH016,ASV615,0,0,0,0,1
GH016,ASV634,0,0,0,0,1
GH016,ASV639,0,0,0,0,1
GH016,ASV643,0,0,0,0,0
GH016,ASV663,0,0,0,0,1
GH016,ASV670,0,0,0,0,1
GH016,ASV671,0,0,0,0,0
GH016,ASV673,0,0,0,0,1
GH016,ASV677,0,0,0,0,0
GH016,ASV680,0,0,0,0,1
GH016,ASV681,0,0,0,0,1
GH016,ASV683,0,0,0,0,1
GH016,ASV692,0,0,0,0,0
GH016,ASV698,0,0,0,0,0
GH016,ASV704,0,0,0,0,1
GH016,ASV709,0,0,0,0,0
GH016,ASV726,0,0,0,0,1
GH016,ASV734,0,0,0,0,0
GH016,ASV745,0,0,0,0,1
GH016,ASV747,0,0,0,0,1
GH016,ASV749,0,0,0,0,0
GH016,ASV752,0,0,0,0,1
GH016,ASV755,0,0,0,0,1
GH016,ASV760,0,0,0,0,1
GH016,ASV764,0,0,0,0,0
GH016,ASV774,0,0,0,0,1
GH016,ASV776,0,0,0,0,1
GH016,ASV778,0,0,0,0,0
GH016,ASV781,0,0,0,0,1
GH016,ASV798,0,0,0,0,0
GH016,ASV804,0,0,0,0,0
GH016,ASV807,0,0,0,0,0
GH016,ASV810,0,0,0,0,1
GH016,ASV817,0,0,0,0,1
GH016,ASV823,0,0,0,0,1
GH016,ASV824,0,0,0,0,1
GH016,ASV827,0,0,0,0,1
GH016,ASV830,0,0,0,0,1
GH016,ASV831,0,0,0,0,0
GH016,ASV833,0,0,0,0,0
GH016,ASV839,0,0,0,0,1
GH016,ASV843,0,0,0,0,1
GH016,ASV866,0,0,0,0,0
GH016,ASV872,0,0,0,0,1
GH016,ASV877,0,0,0,0,1
GH016,ASV880,0,0,0,0,1
GH016,ASV881,0,0,0,0,0
GH016,ASV889,0,0,0,0,0
GH016,ASV896,0,0,0,0,0
GH016,ASV897,0,0,0,0,1
GH016,ASV902,0,0,0,0,1
GH016,ASV905,0,0,0,0,0
GH016,ASV910,0,0,0,0,1
GH016,ASV914,1,1327,1,0,1
GH016,ASV918,0,0,0,0,1
GH016,ASV919,0,0,0,0,0
GH016,ASV923,0,0,0,0,0
GH016,ASV930,0,0,0,0,1
GH016,ASV936,0,0,0,0,0
GH016,ASV937,0,0,0,0,0
GH016,ASV950,0,0,0,0,1
GH016,ASV955,0,0,0,0,1
GH016,ASV956,0,0,0,0,1
GH016,ASV964,0,0,0,0,0
GH016,ASV966,0,0,0,0,1
GH016,ASV975,0,0,0,0,1
GH016,ASV982,0,0,0,0,1
GH016,ASV983,0,0,0,0,1
GH016,ASV992,0,0,0,0,1
GH016,ASV996,0,0,0,0,0
GH016,ASV1003,0,0,0,0,1
GH016,ASV1006,0,0,0,0,0
GH016,ASV1027,0,0,0,0,0
GH016,ASV1036,0,0,0,0,0
GH016,ASV1040,0,0,0,0,1
GH016,ASV1043,0,0,0,0,1
GH016,ASV1045,0,0,0,0,1
GH016,ASV1048,0,0,0,0,1
GH016,ASV1056,0,0,0,0,0
GH016,ASV1072,0,0,0,0,1
GH016,ASV1086,0,0,0,0,0
GH016,ASV1087,0,0,0,0,1
GH016,ASV1088,0,0,0,0,1
GH016,ASV1089,0,0,0,0,1
GH016,ASV1092,0,0,0,0,1
GH016,ASV1094,0,0,0,0,0
GH016,ASV1099,0,0,0,0,1
GH016,ASV1104,0,0,0,0,1
GH016,ASV1115,0,0,0,0,1
GH016,ASV1120,0,0,0,0,0
GH016,ASV1121,0,0,0,0,1
GH016,ASV1126,0,0,0,0,1
GH016,ASV1127,0,0,0,0,0
GH016,ASV1131,0,0,0,0,1
GH016,ASV1136,0,0,0,0,0
GH016,ASV1137,0,0,0,0,0
GH016,ASV1145,0,0,0,0,0
GH016,ASV1150,0,0,0,0,0
GH016,ASV1156,0,0,0,0,0
GH016,ASV1168,0,0,0,0,0
GH016,ASV1173,0,0,0,0,1
GH016,ASV1184,0,0,0,0,0
GH016,ASV1188,0,0,0,0,1
GH016,ASV1201,0,0,0,0,1
GH016,ASV1202,0,0,0,0,1
GH016,ASV1209,0,0,0,0,1
GH016,ASV1210,0,0,0,0,1
GH016,ASV1212,0,0,0,0,1
GH016,ASV1224,0,0,0,0,1
GH016,ASV1228,0,0,0,0,1
GH016,ASV1232,0,0,0,0,1
GH016,ASV1235,0,0,0,0,0
GH016,ASV1237,0,0,0,0,1
GH016,ASV1241,0,0,0,0,1
GH016,ASV1244,0,0,0,0,0
GH016,ASV1246,0,0,0,0,1
GH016,ASV1249,0,0,0,0,1
GH016,ASV1258,0,0,0,0,1
GH016,ASV1261,0,0,0,0,0
GH016,ASV1262,0,0,0,0,1
GH016,ASV1263,0,0,0,0,0
GH016,ASV1271,0,0,0,0,0
GH016,ASV1273,0,0,0,0,0
GH016,ASV1275,0,0,0,0,1
GH016,ASV1281,0,0,0,0,1
GH016,ASV1294,0,0,0,0,1
GH016,ASV1305,0,0,0,0,0
GH016,ASV1308,0,0,0,0,0
GH016,ASV1310,0,0,0,0,1
GH016,ASV1316,0,0,0,0,1
GH016,ASV1317,0,0,0,0,0
GH016,ASV1318,0,0,0,0,0
GH016,ASV1324,0,0,0,0,1
GH016,ASV1329,0,0,0,0,0
GH016,ASV1338,0,0,0,0,0
GH016,ASV1340,0,0,0,0,0
GH016,ASV1341,0,0,0,0,0
GH016,ASV1345,0,0,0,0,1
GH016,ASV1349,0,0,0,0,1
GH016,ASV1362,0,0,0,0,0
GH016,ASV1363,0,0,0,0,1
GH016,ASV1377,0,0,0,0,1
GH016,ASV1379,0,0,0,0,1
GH016,ASV1381,0,0,0,0,1
GH016,ASV1392,0,0,0,0,0
GH016,ASV1394,0,0,0,0,1
GH016,ASV1401,0,0,0,0,0
GH016,ASV1403,0,0,0,0,1
GH016,ASV1413,0,0,0,0,0
GH016,ASV1414,0,0,0,0,1
GH016,ASV1415,0,0,0,0,0
GH016,ASV1419,0,0,0,0,0
GH016,ASV1420,0,0,0,0,0
GH016,ASV1428,0,0,0,0,0
GH016,ASV1429,0,0,0,0,0
GH016,ASV1430,0,0,0,0,1
GH016,ASV1436,0,0,0,0,0
GH016,ASV1455,0,0,0,0,1
GH016,ASV1460,0,0,0,0,0
GH016,ASV1465,0,0,0,0,1
GH016,ASV1468,0,0,0,0,1
GH016,ASV1474,0,0,0,0,0
GH016,ASV1475,0,0,0,0,0
GH016,ASV1476,0,0,0,0,0
GH016,ASV1477,0,0,0,0,0
GH016,ASV1486,0,0,0,0,1
GH016,ASV1489,0,0,0,0,1
GH016,ASV1497,0,0,0,0,0
GH016,ASV1500,0,0,0,0,0
GH016,ASV1508,0,0,0,0,0
GH016,ASV1515,0,0,0,0,0
GH016,ASV1516,0,0,0,0,1
GH016,ASV1531,0,0,0,0,1
GH016,ASV1535,0,0,0,0,0
GH016,ASV1538,0,0,0,0,1
GH016,ASV1551,0,0,0,0,1
GH016,ASV1559,0,0,0,0,0
GH016,ASV1560,0,0,0,0,1
GH016,ASV1569,0,0,0,0,0
GH016,ASV1571,0,0,0,0,1
GH016,ASV1573,0,0,0,0,0
GH016,ASV1580,0,0,0,0,0
GH016,ASV1583,0,0,0,0,0
GH016,ASV1587,0,0,0,0,0
GH016,ASV1590,0,0,0,0,1
GH016,ASV1601,0,0,0,0,0
GH016,ASV1607,0,0,0,0,0
GH016,ASV1613,0,0,0,0,1
GH016,ASV1616,0,0,0,0,0
GH016,ASV1621,0,0,0,0,1
GH016,ASV1637,0,0,0,0,1
GH016,ASV1651,0,0,0,0,0
GH016,ASV1664,0,0,0,0,0
GH016,ASV1686,0,0,0,0,0
GH016,ASV1690,0,0,0,0,0
GH016,ASV1692,0,0,0,0,0
GH016,ASV1701,0,0,0,0,1
GH016,ASV1713,0,0,0,0,0
GH016,ASV1714,0,0,0,0,1
GH016,ASV1722,0,0,0,0,1
GH016,ASV1737,0,0,0,0,0
GH016,ASV1744,0,0,0,0,0
GH016,ASV1749,0,0,0,0,1
GH016,ASV1763,0,0,0,0,0
GH016,ASV1766,0,0,0,0,0
GH016,ASV1769,0,0,0,0,1
GH016,ASV1771,0,0,0,0,0
GH016,ASV1777,0,0,0,0,0
GH016,ASV1788,0,0,0,0,0
GH016,ASV1793,0,0,0,0,0
GH016,ASV1798,0,0,0,0,0
GH016,ASV1802,0,0,0,0,1
GH016,ASV1812,0,0,0,0,0
GH016,ASV1832,0,0,0,0,0
GH016,ASV1841,0,0,0,0,1
GH016,ASV1851,0,0,0,0,1
